,,,,,,,,,,5400.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.00,,,,,,,,,,,,,,,,,,,,,5400.00,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REF,EDI_Std_Nomenclature,AISC_Manual_Label,T_F,W,A,d,lamda p,lamda r,compaction,Mu,EQ 1,EQ 2,tw,EQ 3,REMARKS,Vu,PHI,GAMMA,CV,Mu Ref,Vu Ref,bf/2tf,RESULT,b/tdes,h/tw,RESULT,bf/2tf,Zx,Sx,closest Mu,WEIGHT,LIGHTEST,Ix,,lamda p,lamda r,compaction,Mu,EQ 1,EQ 2,EQ 3,REMARKS,Vu,PHI,GAMMA,CV,Mu Ref,Vu Ref,weight,RESULT,LIGHTEST,ALLOWABLE,MAX,REMARKS,,lamda p,lamda r,compaction,Ma,EQ 1,EQ 2,EQ 3,REMARKS,Va,PHI,GAMMA,CV,Ma Ref,Va Ref,weight,RESULT,LIGHTEST
127,W21X275,W21X275,T,275,81.8,24.1,10.78527803,28.38231061,COMPACT,2022.30,63.57637577,69.81125347,1.22,86.95,1,635,1,1.5,1,SAFE,SAFE,2.95,2022.3,635.0832,14.2,–,2.95,749,638,–,275,–,7690,,10.78527803,28.38231061,COMPACT,2022.30,63.57637577,69.81125347,86.95,1,635,1,1.5,1,SAFE,SAFE,275,–,–,,,,,10.78527803,28.38231061,COMPACT,1345.51,63.57637577,69.81125347,86.95,1,423.39,1,1.5,1,SAFE,SAFE,275,–,–
128,W21X248,W21X248,F,248,73.8,23.7,10.78527803,28.38231061,COMPACT,1811.70,63.57637577,69.81125347,1.10,86.95,1,563,1,1.5,1,SAFE,SAFE,3.22,1811.7,563.112,15.8,–,3.22,671,576,–,248,–,6830,,10.78527803,28.38231061,COMPACT,1811.70,63.57637577,69.81125347,86.95,1,563,1,1.5,1,SAFE,SAFE,248,–,–,,,,,10.78527803,28.38231061,COMPACT,1205.39,63.57637577,69.81125347,86.95,1,375.41,1,1.5,1,SAFE,SAFE,248,–,–
129,W21X223,W21X223,F,223,66.5,23.4,10.78527803,28.38231061,COMPACT,1622.70,63.57637577,69.81125347,1.00,86.95,1,505,1,1.5,1,SAFE,SAFE,3.55,1622.7,505.44,17.5,–,3.55,601,520,–,223,–,6080,,10.78527803,28.38231061,COMPACT,1622.70,63.57637577,69.81125347,86.95,1,505,1,1.5,1,SAFE,SAFE,223,–,–,,,,,10.78527803,28.38231061,COMPACT,1079.64,63.57637577,69.81125347,86.95,1,336.96,1,1.5,1,SAFE,SAFE,223,–,–
130,W21X201,W21X201,F,201,59.3,23.0,10.78527803,28.38231061,COMPACT,1431.00,63.57637577,69.81125347,0.910,86.95,1,452,1,1.5,1,NO,SAFE,3.86,10000,10000,20.6,–,3.86,530,461,–,10000,–,5310,,10.78527803,28.38231061,COMPACT,1431.00,63.57637577,69.81125347,86.95,1,452,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,952.10,63.57637577,69.81125347,86.95,1,301.39,1,1.5,1,NO,SAFE,10000,–,–
131,W21X182,W21X182,F,182,53.6,22.7,10.78527803,28.38231061,COMPACT,1285.20,63.57637577,69.81125347,0.830,86.95,1,407,1,1.5,1,NO,SAFE,4.22,10000,10000,22.6,–,4.22,476,417,–,10000,–,4730,,10.78527803,28.38231061,COMPACT,1285.20,63.57637577,69.81125347,86.95,1,407,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,855.09,63.57637577,69.81125347,86.95,1,271.31,1,1.5,1,NO,SAFE,10000,–,–
132,W21X166,W21X166,F,166,48.8,22.5,10.78527803,28.38231061,COMPACT,1166.40,63.57637577,69.81125347,0.750,86.95,1,365,1,1.5,1,NO,SAFE,4.57,10000,10000,25.0,–,4.57,432,380,–,10000,–,4280,,10.78527803,28.38231061,COMPACT,1166.40,63.57637577,69.81125347,86.95,1,365,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,776.05,63.57637577,69.81125347,86.95,1,243.00,1,1.5,1,NO,SAFE,10000,–,–
133,W21X147,W21X147,F,147,43.2,22.1,10.78527803,28.38231061,COMPACT,1007.10,63.57637577,69.81125347,0.720,86.95,1,344,1,1.5,1,NO,SAFE,5.44,10000,10000,26.1,–,5.44,373,329,–,10000,–,3630,,10.78527803,28.38231061,COMPACT,1007.10,63.57637577,69.81125347,86.95,1,344,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,670.06,63.57637577,69.81125347,86.95,1,229.13,1,1.5,1,NO,SAFE,10000,–,–
134,W21X132,W21X132,F,132,38.8,21.8,10.78527803,28.38231061,COMPACT,899.10,63.57637577,69.81125347,0.650,86.95,1,306,1,1.5,1,NO,SAFE,6.01,10000,10000,28.9,–,6.01,333,295,–,10000,–,3220,,10.78527803,28.38231061,COMPACT,899.10,63.57637577,69.81125347,86.95,1,306,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,598.20,63.57637577,69.81125347,86.95,1,204.05,1,1.5,1,NO,SAFE,10000,–,–
135,W21X122,W21X122,F,122,35.9,21.7,10.78527803,28.38231061,COMPACT,828.90,63.57637577,69.81125347,0.600,86.95,1,281,1,1.5,1,NO,SAFE,6.45,10000,10000,31.3,–,6.45,307,273,–,10000,–,2960,,10.78527803,28.38231061,COMPACT,828.90,63.57637577,69.81125347,86.95,1,281,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,551.50,63.57637577,69.81125347,86.95,1,187.49,1,1.5,1,NO,SAFE,10000,–,–
136,W21X111,W21X111,F,111,32.6,21.5,10.78527803,28.38231061,COMPACT,753.30,63.57637577,69.81125347,0.550,86.95,1,255,1,1.5,1,NO,SAFE,7.05,10000,10000,34.1,–,7.05,279,249,–,10000,–,2670,,10.78527803,28.38231061,COMPACT,753.30,63.57637577,69.81125347,86.95,1,255,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,501.20,63.57637577,69.81125347,86.95,1,170.28,1,1.5,1,NO,SAFE,10000,–,–
137,W21X101,W21X101,F,101,29.8,21.4,10.78527803,28.38231061,COMPACT,683.10,63.57637577,69.81125347,0.500,86.95,1,231,1,1.5,1,NO,SAFE,7.68,10000,10000,37.5,–,7.68,253,227,–,10000,–,2420,,10.78527803,28.38231061,COMPACT,683.10,63.57637577,69.81125347,86.95,1,231,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,454.49,63.57637577,69.81125347,86.95,1,154.08,1,1.5,1,NO,SAFE,10000,–,–
138,W21X93,W21X93,F,93.0,27.3,21.6,10.78527803,28.38231061,COMPACT,596.70,63.57637577,69.81125347,0.580,86.95,1,271,1,1.5,1,NO,SAFE,4.53,10000,10000,32.3,–,4.53,221,192,–,10000,–,2070,,10.78527803,28.38231061,COMPACT,596.70,63.57637577,69.81125347,86.95,1,271,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,397.01,63.57637577,69.81125347,86.95,1,180.40,1,1.5,1,NO,SAFE,10000,–,–
139,W21X83,W21X83,F,83.0,24.4,21.4,10.78527803,28.38231061,COMPACT,529.20,63.57637577,69.81125347,0.515,86.95,1,238,1,1.5,1,NO,SAFE,5.00,10000,10000,36.4,–,5.00,196,171,–,10000,–,1830,,10.78527803,28.38231061,COMPACT,529.20,63.57637577,69.81125347,86.95,1,238,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,352.10,63.57637577,69.81125347,86.95,1,158.70,1,1.5,1,NO,SAFE,10000,–,–
140,W21X73,W21X73,F,73.0,21.5,21.2,10.78527803,28.38231061,COMPACT,464.40,63.57637577,69.81125347,0.455,86.95,1,208,1,1.5,1,NO,SAFE,5.60,10000,10000,41.2,–,5.60,172,151,–,10000,–,1600,,10.78527803,28.38231061,COMPACT,464.40,63.57637577,69.81125347,86.95,1,208,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,308.98,63.57637577,69.81125347,86.95,1,138.90,1,1.5,1,NO,SAFE,10000,–,–
141,W21X68,W21X68,F,68.0,20.0,21.1,10.78527803,28.38231061,COMPACT,432.00,63.57637577,69.81125347,0.430,86.95,1,196,1,1.5,1,NO,SAFE,6.04,10000,10000,43.6,–,6.04,160,140,–,10000,–,1480,,10.78527803,28.38231061,COMPACT,432.00,63.57637577,69.81125347,86.95,1,196,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,287.43,63.57637577,69.81125347,86.95,1,130.65,1,1.5,1,NO,SAFE,10000,–,–
142,W21X62,W21X62,F,62.0,18.3,21.0,10.78527803,28.38231061,COMPACT,388.80,63.57637577,69.81125347,0.400,86.95,1,181,1,1.5,1,NO,SAFE,6.70,10000,10000,46.9,–,6.70,144,127,–,10000,–,1330,,10.78527803,28.38231061,COMPACT,388.80,63.57637577,69.81125347,86.95,1,181,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,258.68,63.57637577,69.81125347,86.95,1,120.96,1,1.5,1,NO,SAFE,10000,–,–
143,W21X55,W21X55,F,55.0,16.2,20.8,10.78527803,28.38231061,COMPACT,340.20,63.57637577,69.81125347,0.375,86.95,1,168,1,1.5,1,NO,SAFE,7.87,10000,10000,50.0,–,7.87,126,110,–,10000,–,1140,,10.78527803,28.38231061,COMPACT,340.20,63.57637577,69.81125347,86.95,1,168,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,226.35,63.57637577,69.81125347,86.95,1,112.32,1,1.5,1,NO,SAFE,10000,–,–
144,W21X48,W21X48,F,48.0,14.1,20.6,10.78527803,28.38231061,COMPACT,288.90,63.57637577,69.81125347,0.350,86.95,1,156,1,1.5,1,NO,SAFE,9.47,10000,10000,53.6,–,9.47,107,93.0,–,10000,–,959,,10.78527803,28.38231061,COMPACT,288.90,63.57637577,69.81125347,86.95,1,156,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,192.22,63.57637577,69.81125347,86.95,1,103.82,1,1.5,1,NO,SAFE,10000,–,–
145,W21X57,W21X57,F,57.0,16.7,21.1,10.78527803,28.38231061,COMPACT,348.30,63.57637577,69.81125347,0.405,86.95,1,185,1,1.5,1,NO,SAFE,5.04,10000,10000,46.3,–,5.04,129,111,–,10000,–,1170,,10.78527803,28.38231061,COMPACT,348.30,63.57637577,69.81125347,86.95,1,185,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,231.74,63.57637577,69.81125347,86.95,1,123.06,1,1.5,1,NO,SAFE,10000,–,–
146,W21X50,W21X50,F,50.0,14.7,20.8,10.78527803,28.38231061,COMPACT,297.00,63.57637577,69.81125347,0.380,86.95,1,171,1,1.5,1,NO,SAFE,6.10,10000,10000,49.4,–,6.10,110,94.5,–,10000,–,984,,10.78527803,28.38231061,COMPACT,297.00,63.57637577,69.81125347,86.95,1,171,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,197.60,63.57637577,69.81125347,86.95,1,113.82,1,1.5,1,NO,SAFE,10000,–,–
147,W21X44,W21X44,F,44.0,13.0,20.7,10.78527803,28.38231061,COMPACT,257.58,63.57637577,69.81125347,0.350,86.95,1,156,1,1.5,1,NO,SAFE,7.22,10000,10000,53.6,–,7.22,95.4,81.6,–,10000,–,843,,10.78527803,28.38231061,COMPACT,257.58,63.57637577,69.81125347,86.95,1,156,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,171.38,63.57637577,69.81125347,86.95,1,104.33,1,1.5,1,NO,SAFE,10000,–,–
148,W18X311,W18X311,T,311,91.6,22.3,10.78527803,28.38231061,COMPACT,2035.80,63.57637577,69.81125347,1.52,86.95,1,732,1,1.5,1,SAFE,SAFE,2.19,2035.8,732.1536,10.4,–,2.19,754,624,–,311,–,6970,,10.78527803,28.38231061,COMPACT,2035.80,63.57637577,69.81125347,86.95,1,732,1,1.5,1,SAFE,SAFE,311,–,–,,,,,10.78527803,28.38231061,COMPACT,1354.49,63.57637577,69.81125347,86.95,1,488.10,1,1.5,1,SAFE,SAFE,311,–,–
149,W18X283,W18X283,T,283,83.3,21.9,10.78527803,28.38231061,COMPACT,1825.20,63.57637577,69.81125347,1.40,86.95,1,662,1,1.5,1,SAFE,SAFE,2.38,1825.2,662.256,11.3,–,2.38,676,565,–,283,–,6170,,10.78527803,28.38231061,COMPACT,1825.20,63.57637577,69.81125347,86.95,1,662,1,1.5,1,SAFE,SAFE,283,–,–,,,,,10.78527803,28.38231061,COMPACT,1214.37,63.57637577,69.81125347,86.95,1,441.50,1,1.5,1,SAFE,SAFE,283,–,–
150,W18X258,W18X258,T,258,76.0,21.5,10.78527803,28.38231061,COMPACT,1649.70,63.57637577,69.81125347,1.28,86.95,1,594,1,1.5,1,SAFE,SAFE,2.56,1649.7,594.432,12.5,–,2.56,611,514,–,258,–,5510,,10.78527803,28.38231061,COMPACT,1649.70,63.57637577,69.81125347,86.95,1,594,1,1.5,1,SAFE,SAFE,258,–,–,,,,,10.78527803,28.38231061,COMPACT,1097.60,63.57637577,69.81125347,86.95,1,396.29,1,1.5,1,SAFE,SAFE,258,–,–
151,W18X234,W18X234,T,234,68.6,21.1,10.78527803,28.38231061,COMPACT,1482.30,63.57637577,69.81125347,1.16,86.95,1,529,1,1.5,1,NO,SAFE,2.76,10000,10000,13.8,–,2.76,549,466,–,10000,–,4900,,10.78527803,28.38231061,COMPACT,1482.30,63.57637577,69.81125347,86.95,1,529,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,986.23,63.57637577,69.81125347,86.95,1,352.45,1,1.5,1,NO,SAFE,10000,–,–
152,W18X211,W18X211,F,211,62.3,20.7,10.78527803,28.38231061,COMPACT,1323.00,63.57637577,69.81125347,1.06,86.95,1,474,1,1.5,1,NO,SAFE,3.02,10000,10000,15.1,–,3.02,490,419,–,10000,–,4330,,10.78527803,28.38231061,COMPACT,1323.00,63.57637577,69.81125347,86.95,1,474,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,880.24,63.57637577,69.81125347,86.95,1,315.96,1,1.5,1,NO,SAFE,10000,–,–
153,W18X192,W18X192,F,192,56.2,20.4,10.78527803,28.38231061,COMPACT,1193.40,63.57637577,69.81125347,0.960,86.95,1,423,1,1.5,1,NO,SAFE,3.27,10000,10000,16.7,–,3.27,442,380,–,10000,–,3870,,10.78527803,28.38231061,COMPACT,1193.40,63.57637577,69.81125347,86.95,1,423,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,794.01,63.57637577,69.81125347,86.95,1,282.01,1,1.5,1,NO,SAFE,10000,–,–
154,W18X175,W18X175,F,175,51.4,20.0,10.78527803,28.38231061,COMPACT,1074.60,63.57637577,69.81125347,0.890,86.95,1,384,1,1.5,1,NO,SAFE,3.58,10000,10000,18.0,–,3.58,398,344,–,10000,–,3450,,10.78527803,28.38231061,COMPACT,1074.60,63.57637577,69.81125347,86.95,1,384,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,714.97,63.57637577,69.81125347,86.95,1,256.32,1,1.5,1,NO,SAFE,10000,–,–
155,W18X158,W18X158,F,158,46.3,19.7,10.78527803,28.38231061,COMPACT,961.20,63.57637577,69.81125347,0.810,86.95,1,345,1,1.5,1,NO,SAFE,3.92,10000,10000,19.8,–,3.92,356,310,–,10000,–,3060,,10.78527803,28.38231061,COMPACT,961.20,63.57637577,69.81125347,86.95,1,345,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,639.52,63.57637577,69.81125347,86.95,1,229.78,1,1.5,1,NO,SAFE,10000,–,–
156,W18X143,W18X143,F,143,42.0,19.5,10.78527803,28.38231061,COMPACT,869.40,63.57637577,69.81125347,0.730,86.95,1,307,1,1.5,1,NO,SAFE,4.25,10000,10000,22.0,–,4.25,322,282,–,10000,–,2750,,10.78527803,28.38231061,COMPACT,869.40,63.57637577,69.81125347,86.95,1,307,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,578.44,63.57637577,69.81125347,86.95,1,204.98,1,1.5,1,NO,SAFE,10000,–,–
157,W18X130,W18X130,F,130,38.3,19.3,10.78527803,28.38231061,COMPACT,783.00,63.57637577,69.81125347,0.670,86.95,1,279,1,1.5,1,NO,SAFE,4.65,10000,10000,23.9,–,4.65,290,256,–,10000,–,2460,,10.78527803,28.38231061,COMPACT,783.00,63.57637577,69.81125347,86.95,1,279,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,520.96,63.57637577,69.81125347,86.95,1,186.21,1,1.5,1,NO,SAFE,10000,–,–
158,W18X119,W18X119,F,119,35.1,19.0,10.78527803,28.38231061,COMPACT,707.40,63.57637577,69.81125347,0.655,86.95,1,269,1,1.5,1,NO,SAFE,5.31,10000,10000,24.5,–,5.31,262,231,–,10000,–,2190,,10.78527803,28.38231061,COMPACT,707.40,63.57637577,69.81125347,86.95,1,269,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,470.66,63.57637577,69.81125347,86.95,1,179.21,1,1.5,1,NO,SAFE,10000,–,–
159,W18X106,W18X106,F,106,31.1,18.7,10.78527803,28.38231061,COMPACT,621.00,63.57637577,69.81125347,0.590,86.95,1,238,1,1.5,1,NO,SAFE,5.96,10000,10000,27.2,–,5.96,230,204,–,10000,–,1910,,10.78527803,28.38231061,COMPACT,621.00,63.57637577,69.81125347,86.95,1,238,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,413.17,63.57637577,69.81125347,86.95,1,158.88,1,1.5,1,NO,SAFE,10000,–,–
160,W18X97,W18X97,F,97.0,28.5,18.6,10.78527803,28.38231061,COMPACT,569.70,63.57637577,69.81125347,0.535,86.95,1,215,1,1.5,1,NO,SAFE,6.41,10000,10000,30.0,–,6.41,211,188,–,10000,–,1750,,10.78527803,28.38231061,COMPACT,569.70,63.57637577,69.81125347,86.95,1,215,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,379.04,63.57637577,69.81125347,86.95,1,143.29,1,1.5,1,NO,SAFE,10000,–,–
161,W18X86,W18X86,F,86.0,25.3,18.4,10.78527803,28.38231061,COMPACT,502.20,63.57637577,69.81125347,0.480,86.95,1,191,1,1.5,1,NO,SAFE,7.20,10000,10000,33.4,–,7.20,186,166,–,10000,–,1530,,10.78527803,28.38231061,COMPACT,502.20,63.57637577,69.81125347,86.95,1,191,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,334.13,63.57637577,69.81125347,86.95,1,127.18,1,1.5,1,NO,SAFE,10000,–,–
162,W18X76,W18X76,F,76.0,22.3,18.2,10.78527803,28.38231061,COMPACT,440.10,63.57637577,69.81125347,0.425,86.95,1,167,1,1.5,1,NO,SAFE,8.11,10000,10000,37.8,–,8.11,163,146,–,10000,–,1330,,10.78527803,28.38231061,COMPACT,440.10,63.57637577,69.81125347,86.95,1,167,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,292.81,63.57637577,69.81125347,86.95,1,111.38,1,1.5,1,NO,SAFE,10000,–,–
163,W18X71,W18X71,F,71.0,20.9,18.5,10.78527803,28.38231061,COMPACT,394.20,63.57637577,69.81125347,0.495,86.95,1,198,1,1.5,1,NO,SAFE,4.71,10000,10000,32.4,–,4.71,146,127,–,10000,–,1170,,10.78527803,28.38231061,COMPACT,394.20,63.57637577,69.81125347,86.95,1,198,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,262.28,63.57637577,69.81125347,86.95,1,131.87,1,1.5,1,NO,SAFE,10000,–,–
164,W18X65,W18X65,F,65.0,19.1,18.4,10.78527803,28.38231061,COMPACT,359.10,63.57637577,69.81125347,0.450,86.95,1,179,1,1.5,1,NO,SAFE,5.06,10000,10000,35.7,–,5.06,133,117,–,10000,–,1070,,10.78527803,28.38231061,COMPACT,359.10,63.57637577,69.81125347,86.95,1,179,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,238.92,63.57637577,69.81125347,86.95,1,119.23,1,1.5,1,NO,SAFE,10000,–,–
165,W18X60,W18X60,F,60.0,17.6,18.2,10.78527803,28.38231061,COMPACT,332.10,63.57637577,69.81125347,0.415,86.95,1,163,1,1.5,1,NO,SAFE,5.44,10000,10000,38.7,–,5.44,123,108,–,10000,–,984,,10.78527803,28.38231061,COMPACT,332.10,63.57637577,69.81125347,86.95,1,163,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,220.96,63.57637577,69.81125347,86.95,1,108.76,1,1.5,1,NO,SAFE,10000,–,–
166,W18X55,W18X55,F,55.0,16.2,18.1,10.78527803,28.38231061,COMPACT,302.40,63.57637577,69.81125347,0.390,86.95,1,152,1,1.5,1,NO,SAFE,5.98,10000,10000,41.1,–,5.98,112,98.3,–,10000,–,890,,10.78527803,28.38231061,COMPACT,302.40,63.57637577,69.81125347,86.95,1,152,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,201.20,63.57637577,69.81125347,86.95,1,101.65,1,1.5,1,NO,SAFE,10000,–,–
167,W18X50,W18X50,F,50.0,14.7,18.0,10.78527803,28.38231061,COMPACT,272.70,63.57637577,69.81125347,0.355,86.95,1,138,1,1.5,1,NO,SAFE,6.57,10000,10000,45.2,–,6.57,101,88.9,–,10000,–,800,,10.78527803,28.38231061,COMPACT,272.70,63.57637577,69.81125347,86.95,1,138,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,181.44,63.57637577,69.81125347,86.95,1,92.02,1,1.5,1,NO,SAFE,10000,–,–
168,W18X46,W18X46,F,46.0,13.5,18.1,10.78527803,28.38231061,COMPACT,244.89,63.57637577,69.81125347,0.360,86.95,1,141,1,1.5,1,NO,SAFE,5.01,10000,10000,44.6,–,5.01,90.7,78.8,–,10000,–,712,,10.78527803,28.38231061,COMPACT,244.89,63.57637577,69.81125347,86.95,1,141,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,162.93,63.57637577,69.81125347,86.95,1,93.83,1,1.5,1,NO,SAFE,10000,–,–
169,W18X40,W18X40,F,40.0,11.8,17.9,10.78527803,28.38231061,COMPACT,211.68,63.57637577,69.81125347,0.315,86.95,1,122,1,1.5,1,NO,SAFE,5.73,10000,10000,50.9,–,5.73,78.4,68.4,–,10000,–,612,,10.78527803,28.38231061,COMPACT,211.68,63.57637577,69.81125347,86.95,1,122,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,140.84,63.57637577,69.81125347,86.95,1,81.19,1,1.5,1,NO,SAFE,10000,–,–
170,W18X35,W18X35,F,35.0,10.3,17.7,10.78527803,28.38231061,COMPACT,179.55,63.57637577,69.81125347,0.300,86.95,1,115,1,1.5,1,NO,SAFE,7.06,10000,10000,53.5,–,7.06,66.5,57.6,–,10000,–,510,,10.78527803,28.38231061,COMPACT,179.55,63.57637577,69.81125347,86.95,1,115,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,119.46,63.57637577,69.81125347,86.95,1,76.46,1,1.5,1,NO,SAFE,10000,–,–
171,W16X100,W16X100,F,100,29.4,17.0,10.78527803,28.38231061,COMPACT,534.60,63.57637577,69.81125347,0.585,86.95,1,215,1,1.5,1,NO,SAFE,5.29,10000,10000,24.3,–,5.29,198,175,–,10000,–,1490,,10.78527803,28.38231061,COMPACT,534.60,63.57637577,69.81125347,86.95,1,215,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,355.69,63.57637577,69.81125347,86.95,1,143.21,1,1.5,1,NO,SAFE,10000,–,–
172,W16X89,W16X89,F,89.0,26.2,16.8,10.78527803,28.38231061,COMPACT,472.50,63.57637577,69.81125347,0.525,86.95,1,191,1,1.5,1,NO,SAFE,5.92,10000,10000,27.0,–,5.92,175,155,–,10000,–,1300,,10.78527803,28.38231061,COMPACT,472.50,63.57637577,69.81125347,86.95,1,191,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,314.37,63.57637577,69.81125347,86.95,1,127.01,1,1.5,1,NO,SAFE,10000,–,–
173,W16X77,W16X77,F,77.0,22.6,16.5,10.78527803,28.38231061,COMPACT,405.00,63.57637577,69.81125347,0.455,86.95,1,162,1,1.5,1,NO,SAFE,6.77,10000,10000,31.2,–,6.77,150,134,–,10000,–,1110,,10.78527803,28.38231061,COMPACT,405.00,63.57637577,69.81125347,86.95,1,162,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,269.46,63.57637577,69.81125347,86.95,1,108.11,1,1.5,1,NO,SAFE,10000,–,–
174,W16X67,W16X67,F,67.0,19.6,16.3,10.78527803,28.38231061,COMPACT,351.00,63.57637577,69.81125347,0.395,86.95,1,139,1,1.5,1,NO,SAFE,7.70,10000,10000,35.9,–,7.70,130,117,–,10000,–,954,,10.78527803,28.38231061,COMPACT,351.00,63.57637577,69.81125347,86.95,1,139,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,233.53,63.57637577,69.81125347,86.95,1,92.71,1,1.5,1,NO,SAFE,10000,–,–
175,W16X57,W16X57,F,57.0,16.8,16.4,10.78527803,28.38231061,COMPACT,283.50,63.57637577,69.81125347,0.430,86.95,1,152,1,1.5,1,NO,SAFE,4.98,10000,10000,33.0,–,4.98,105,92.2,–,10000,–,758,,10.78527803,28.38231061,COMPACT,283.50,63.57637577,69.81125347,86.95,1,152,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,188.62,63.57637577,69.81125347,86.95,1,101.55,1,1.5,1,NO,SAFE,10000,–,–
176,W16X50,W16X50,F,50.0,14.7,16.3,10.78527803,28.38231061,COMPACT,248.40,63.57637577,69.81125347,0.380,86.95,1,134,1,1.5,1,NO,SAFE,5.61,10000,10000,37.4,–,5.61,92.0,81.0,–,10000,–,659,,10.78527803,28.38231061,COMPACT,248.40,63.57637577,69.81125347,86.95,1,134,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,165.27,63.57637577,69.81125347,86.95,1,89.19,1,1.5,1,NO,SAFE,10000,–,–
177,W16X45,W16X45,F,45.0,13.3,16.1,10.78527803,28.38231061,COMPACT,222.21,63.57637577,69.81125347,0.345,86.95,1,120,1,1.5,1,NO,SAFE,6.23,10000,10000,41.1,–,6.23,82.3,72.7,–,10000,–,586,,10.78527803,28.38231061,COMPACT,222.21,63.57637577,69.81125347,86.95,1,120,1,1.5,1,NO,SAFE,10000,–,–,,,,,10.78527803,28.38231061,COMPACT,147.84,63.57637577,69.81125347,86.95,1,79.98,1,1.5,1,NO,SAFE,10000,–,–
